gender resp	age	Head_Household	adults_num	gender1	age1	hh1	educ1	contrib1	gender2	age2	hh2	educ2	contrib2	gender3	age3	hh3	educ3	contrib3	gender4	age4	hh4	educ4	contrib4	gender5	age5	hh5	educ5	contrib5	gender6	age6	hh6	educ6	contrib6	gender7	age7	hh7	educ7	contrib7	gender8	age8	hh8	educ8	contrib8	gender9	age9	hh9	educ9	contrib9	gender10	age10	hh10	educ10	contrib10	children_num	children1_num	totalhhcompo	cfw_participation	leave	cfw_worker_num	cfw_age1	cfw_gend1	cfw_age2	cfw_gend2	cfw_age3	cfw_gend3	cfw_age4	cfw_gend4	cfw_age5	cfw_gend5	cashspend_num	spend_age1	spend_gend1	spend_influencer1	spend_age2	spend_gend2	spend_influencer2	spend_age3	spend_gend3	spend_influencer3	spend_age4	spend_gend4	spend_influencer4	spend_age5	spend_gend5	spend_influencer5	slctmonth1	daysworked1	currency1	amount1	slctmonth2	daysworked2	currency2	amount2	slctmonth3	daysworked3	currency3	amount3	slctmonth4	daysworked4	currency4	amount4	slctmonth5	daysworked5	currency5	amount5	slctmonth6	daysworked6	currency6	amount6	slctmonth7	daysworked7	currency7	amount7	why_selected	why	fairselection	level_effort	gender_supervisor	selected	selected_explain	trainings	salary_corect	salary_explain	salary_decided	salarydecision_explain	changes	youth	use1	use2	use3	usage1	usage2	usage3	usage4	usage5	usage6	usage7	usage8	usage9	usage10	usage11	usage12	usage13	usage14	usage15	usage16	usage17	usage18	usage19	usage20	usage21	usage22	usage23	usage24	usage25	usage26	project_lasted	effect_lasted	increased_exp Sorghum	increased_exp Wheat flour	increased_exp Maize	increased_exp Sugar	increased_exp Veg Oil	increased_exp Milk	increased_exp Rice	increased_exp Meat	increased_exp Fish	increased_exp Tea leaves	increased_exp Salt	increased_exp Cow pea	increased_exp Pasta	increased_exp Fruits	increased_exp Soap	increased_exp Water	increased_exp Health	increased_exp Clothes	increased_exp School - Madrassa	increased_exp School - Formal	increased_exp Kerozene	increased_exp Firewood	increased_exp Qhat	increased_exp Tools	increased_exp Books	increased_exp Education	increased_exp Not form above	diffcult_months January	diffcult_months February	diffcult_months March	diffcult_months April	diffcult_months May	diffcult_months June	diffcult_months July	diffcult_months August	diffcult_months September	diffcult_months October	diffcult_months November	diffcult_months December	reasonJan	reasonFeb	reasonMar	reasonApril	reasonMay	reasonJune	reasonJuly	reasonAug	reasonSep	reasonOct	reasonNov	reasonDec	investment	Livelihood category	skills	income_generation	ablegenerate_income	amt	more_work	More_work_no_explain	learning1	learning2	learning3	protection_learning1	protection_learning2	protection_learning3	region_clean	District_clean	Village_clean	male%	age_mean	age_median	educ_mean	educ_highest	educ_median	contrib%	contrib_tot	femalecontrib%	age HHH	gender HHH	cfw_worker_HH%	cfw_worker_women%	cfw_worker_age_mean	cfw_worker_age_median	cashspend_HH_member_%	cashspend_Women%	cashspend_age_ponderated	Total_CFW_earned_USD	Total_CFW_earned_per_familymember
Male	32	Yes	2	Male	32	Yes	University	Yes	Female	35	0	Some primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	Yes	Yes	1	32	Male	0	0	0	0	0	0	0	0	2	32	Male	70	35	Female	30	0	0	0	0	0	0	0	0	0	June	27	YER	159000.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	Yes	A worker and I needed to sympathize with me and make us work while I was displaced from Taiz	Yes	Yes	Male	Yes	A worker and I needed to sympathize with me and make us work while I was displaced from Taiz	I would like to train you on things that occupy myself, such as running a business	Yes	0	No	0	I was psychologically comfortable, there are no pressures	I do not know	Tools	Qhat	Meat	0	26.6	0.0	10.0	10.0	0.0	11.6	33.3	0	3.3	1.0	20.0	0.0	25.0	5.0	0.0	25.0	0.0	0	0	0.0	0	33.3	60.0	0	0.0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	The whole year is when I am without work, and these days work is rare	0	0	0	0	0	0	0	0	0	0	0	1000	daily payment	Mixture, fingers and mud	I work in a restaurant and times in a grocery store	No	0.0	Yes	0	Architectural Civilization in Old Sana'a	And the Yemeni civilization helps tourism	Did I learn from the engineers that the ancient Yemeni civilization must be preserved?	It must be protected because we benefit from it in tourism	Continuously repaired and inspected	Building protection	Sana'a	Alsabeyn	Bayt bus	50.0	33.5	33.5	Some secondary school	University	Some secondary school	50.0	1	0.0	32	Male	50.0	0.0	32.0	32.0	100.0	30	32.9	636.0	127.2
Male	37	Yes	3	Male	37	Yes	University	Yes	Female	37	0	University	No	Female	24	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6	Yes	No	1	37	Male	0	0	0	0	0	0	0	0	1	37	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	May	15	YER	236025.0	June	15	YER	236025.0	July	15	YER	236025.0	August	15	YER	236025.0	September	15	YER	236025.0	October	15	YER	236025.0	November	15	YER	236025.0	Yes	I am close to the community by virtue of my work in Old Sana’a and the relations in the labor force, and I think that my country is the source of timber	No	No	Male	Yes	I am close to the community by virtue of my work in Old Sana’a and the relations in the labor force, and I think that my country is the source of timber	Any courses related to preservation and cash-for-work courses?	No	قليل لاني ابذل جهد كبير وكان المفترض لا يقل علي 60 دولارت	Yes	تم تحديدها حسب الخبرة وحسب الانجاز اليومي وحسب العمل الذي اقوم بة 	The first is negative because the project took all my time and deprived me of my family. - The second is positive. I had a great position in the eyes of people to get job opportunities from young people. Praise the project well	We try to settle all young people and make equal days between them.	Qhat	Meat	Fruits	0	400.0	0.0	266.6	266.6	333.3	333.3	1000.0	0	33.3	0.0	166.6	0.0	500.0	166.6	500.0	500.0	133.3	0	0	266.6	0	1333.3	166.6	0	500.0	20	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	beginning of the study	0	0	0	0	7500	Monthly income from land, apartment and work	Cash-for-work management. Expand knowledge of working with workers Leading the work team Develop plans for similar projects Evaluate similar projects in terms of budget, materials, equipment, labor, tools and all that the similar project needs and experience in the field of restoration	Financial revenues from the land of the country and apartment rents from the inherited father, may God have mercy on him	Yes	60.0	Yes	0	History of Sheba, Donkeys, Azal and Seif Ben de Yazan	Preserving the built heritage and the dignity of historical Sana’a	How to build methods for the ancient Yemenis	How to restore the building with the same materials as before	And how to strengthen the building to obtain security and safety	Calculating the number of hours and quantities of materials to complete the restoration	Sana'a	Alsabeyn	Bayt bus	33.33333333333333	32.666666666666664	37.0	University	University	University	33.33333333333333	1	0.0	37	Male	33.33333333333333	0.0	37.0	37.0	33.33333333333333	0	37.0	6608.700000000001	1101.45
Male	42	Yes	2	Male	42	Yes	Completed primary school	Yes	Female	30	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	Yes	No	1	42	Male	0	0	0	0	0	0	0	0	1	42	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	February	18	USD	82.5	March	18	USD	82.5	April	10	USD	45.83	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	August	0	0	0.0	No	0	No	Yes	Male	No	0	Learn how to build and install ceramics	Yes	0	Yes	من خلال مكتب الجمعية الطينية	Although he did not work much, his life changed by providing food on a daily basis during the work period	Some went to obtain a personal card because they are one of the most important reasons and conditions for registering for work, so that the worker has a card, and some are unemployed until now.	Rice	Wheat flour	Fish	0	35.0	0.0	27.0	20.0	0.0	48.0	0.0	33	4.0	1.0	0.0	4.0	0.0	3.0	8.0	0.0	15.0	3	0	9.0	0	0.0	0.0	0	0.0	4	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	The end of Ramadan and the beginning of Eid are among the most difficult months because the demand for constructive work depends	0	0	0	0	0	0	0	390	Working in the purely in the walls of houses with light and white cement	Learn a pure skill and polish the wall of old houses, especially archaeological sites, because of the first time I work in the restoration of ancient houses	Work in Shabwa governorate in construction	No	0.0	Yes	0	The ancient houses in Shibam are called skyscrapers	It consists of six to seven floors	Built 500 years ago	Awareness of the people of the importance of heritage	Restoration of archaeological sites	Preserving the ancestral heritage	Hadramawt	Almukalaa	Hayu aleumaal	50.0	36.0	36.0	Completed primary school	Completed primary school	Completed primary school	50.0	1	0.0	42	Male	50.0	0.0	42.0	42.0	50.0	0	42.0	210.82999999999998	35.13833333333333
Male	52	Yes	3	Male	52	Yes	Completed primary school	Yes	Female	44	0	No formal education	No	Female	20	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Yes	No	1	52	Male	0	0	0	0	0	0	0	0	1	52	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	January	15	USD	87.06299999999999	February	18	USD	104.47	March	10	USD	58.042	April	0	0	0.0	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	Yes	Because of my experience and skill in construction	No	Yes	Male	Yes	Because of my experience and skill in construction	I do not want any training because of my old age and my experience in the construction field	Yes	0	Yes	من خلال مكتب الجمعية الطينية	Increasing the purchase of foodstuffs because of my work on the project during three months of work	Going to nearby areas to work	Rice	Sugar	Veg Oil	0	11.0	0.0	45.0	42.0	0.0	51.0	0.0	37	4.0	1.0	5.0	6.0	0.0	0.0	8.0	11.0	18.0	0	0	10.0	0	0.0	0.0	0	0.0	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	Due to the cessation of demand for construction during the period of the holy month of Ramadan and the beginning of Eid al-Adha	0	0	The demand for construction stopped due to old age, I work slowly, unlike young people who work actively and quickly	The demand for construction stopped due to old age, I work slowly, unlike young people who work actively and quickly	The demand for construction stopped due to old age, I work slowly, unlike young people who work actively and quickly	The demand for construction stopped due to old age, I work slowly, unlike young people who work actively and quickly	The demand for construction stopped due to old age, I work slowly, unlike young people who work actively and quickly	300	A builder	I did not learn any new skill because I have skills, so I did not have new skills added	Unemployed	No	0.0	Yes	0	The houses in ancient Shibam are adjacent to each other, and between them there is a corridor called Maslaf. They communicate with each other	Shibam was built 500 years ago	They are called skyscrapers	Preserving the ancient heritage of buildings and others	Restoration of ancient buildings inside and outside the house	None	Hadramawt	Almukalaa	Hayu aleumaal	33.33333333333333	38.666666666666664	44.0	Completed primary school	Completed secondary school	Completed primary school	33.33333333333333	1	0.0	52	Male	33.33333333333333	0.0	52.0	52.0	33.33333333333333	0	52.0	249.575	83.19166666666666
Male	57	Yes	6	Male	57	Yes	Completed primary school	Yes	Female	50	0	No formal education	No	Male	34	0	Completed primary school	Yes	Female	32	0	Completed primary school	No	Male	30	0	Completed primary school	Yes	Female	25	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	11	Yes	No	2	57	Male	34	Male	0	0	0	0	0	0	2	57	Male	70	34	Male	30	0	0	0	0	0	0	0	0	0	January	6	USD	48.75	February	6	USD	48.75	March	5	USD	40.625	September	6	USD	48.75	October	6	USD	48.75	November	5	USD	40.625	December	6	USD	48.75	Yes	The old experience of the beneficiary in construction	Yes	Yes	Male	Yes	The old experience of the beneficiary in construction	He has a long experience in the field of construction work, so he did not want to get any training	Yes	0	Yes	من خلال الجمعيه الطينيه	Before working in the cash-for-work program, we buy foodstuffs by kilo. During the work period, we buy foodstuffs by bags and in large quantities	Some have moved to neighboring areas to work, and others have not worked until now	Rice	Sugar	Meat	0	30.0	0.0	50.0	35.0	0.0	60.0	44.0	38	3.0	2.0	8.0	9.0	0.0	5.0	10.0	13.0	0.0	6	0	12.0	0	0.0	0.0	0	0.0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	The month of Ramadan stops the demand for construction because it is the month of Ramadan and the beginning of Eid, so it will be the most difficult period for the family	0	0	0	0	0	0	0	550	A builder	Learn how to restore ancient monuments	A builder	No	0.0	Yes	0	The archaeological site of Shibam was built 500 years ago	The ancient houses are built of mud	It consists of six to five floors	Restoration of ancient monuments	Some ancient houses are inhabited by people to protect these monuments, they must be devoid of residents in order to be a tourist for visitors.	Continuous awareness of the people of the importance of preserving the historical heritage	Hadramawt	Almukalaa	Hayu aleumaal	50.0	38.0	33.0	Some primary school	Completed primary school	Completed primary school	50.0	3	0.0	57	Male	33.33333333333333	0.0	45.5	45.5	33.33333333333333	0	50.1	325.0	29.545454545454547
Male	23	No	7	Male	58	Yes	Completed primary school	Yes	Female	54	0	No formal education	No	Male	23	0	Completed primary school	Yes	Male	18	0	Completed secondary school	No	Female	20	0	University	No	Male	28	0	Completed primary school	Yes	Male	25	0	Completed primary school	Yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	Yes	No	1	23	Male	0	0	0	0	0	0	0	0	2	58	Male	80	28	Male	20	0	0	0	0	0	0	0	0	0	February	24	USD	88.17	March	20	USD	73.475	November	14	USD	51.431999999999995	December	24	USD	88.17	January	0	0	0.0	April	0	0	0.0	May	0	0	0.0	Yes	He has experience in building, illuminating and polishing with sand and clay	No	Yes	Male	Yes	He has experience in building, illuminating and polishing with sand and clay	Electricity maintenance and learn how to build ceramics	Yes	0	Yes	من خلال الجمعيه الطينيه	Buying food in large quantities, other than the months before work, and the improvement of the family&#39;s living situation	Some of them are not working, and others have moved to neighboring areas to work	Rice	Veg Oil	Sugar	0	30.0	0.0	40.0	42.0	17.0	51.0	0.0	39	9.0	2.0	10.0	0.0	0.0	5.0	13.0	13.0	4.0	16	0	10.0	0	0.0	0.0	0	0.0	7	3	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	The lack of demand in the month of May due to the blessed month of Ramadan and the beginning of Eid al-Fitr, which leads to a lack of demand for construction, so it is one of the most difficult months for lack of work and low income	0	0	0	0	0	0	0	600	construction work	The skill of mixing mud and placing it in the wall and what places require the amount of mud to be placed or not	A builder	No	0.0	Yes	0	Al-Tabn is a name given by the people of Shibam to the ancient houses, which separates the two houses	A sick person is a name on wood or iron that is like a belt at the bottom of the house to strengthen the foundation of the building to strengthen the house	Tile is the name given to a wooden stick placed in the center of the wall to strengthen it	Restoration of ancient buildings	None	None	Hadramawt	Almukalaa	Hayu aleumaal	71.42857142857143	32.285714285714285	25.0	Completed primary school	University	Completed primary school	57.14285714285714	4	0.0	70	Male	14.285714285714285	0.0	23.0	23.0	28.57142857142857	0	52.0	301.24699999999996	33.471888888888884
Male	43	Yes	5	Female	20	No	Completed primary school	No	Male	18	No	Completed primary school	Yes	Male	43	Yes	Completed primary school	Yes	Female	35	0	Completed primary school	No	Female	80	0	No formal education	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	9	Yes	No	1	43	Male	0	0	0	0	0	0	0	0	1	43	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	January	25	USD	156.25	February	20	USD	125.0	March	26	USD	162.5	April	12	USD	75.0	October	15	USD	93.75	November	20	USD	125.0	December	10	USD	62.5	Yes	Experience in the field of work, which led to my acceptance to register in the advertisement submitted	No	Yes	Male	Yes	Experience in the field of work, which led to my acceptance to register in the advertisement submitted	A course in infrastructure and a course in documentation of historical houses	Yes	0	Yes	عبر الجمعية الطينية في شبام 	Increasing the daily income, increasing information at work, providing and guaranteeing treatment, the right of the mother for a period of how many months	Some are unemployed and have returned to their old jobs. Some are looking for work	Health	Fish	Rice	0	68.0	0.0	98.0	97.0	30.0	120.0	0.0	125	25.0	6.0	0.0	0.0	0.0	6.0	15.0	130.0	30.0	30	0	20.0	0	0.0	0.0	0	0.0	9	2	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Construction work has stopped due to the blessed month of Ramadan and the demand for this blessed month is low	0	0	0	0	0	0	0	0	900	building teacher	Connecting polyurethane pipes to the underground infrastructure	building teacher	No	0.0	Yes	0	Entering and merging old decoration and decoration with modern decoration	The ancient Shibam is called the skyscrapers	Built 500 years ago	Restoration of ancient archaeological buildings inside and out	Preserving the historical heritage	Continuous awareness of the people of the importance of preserving the historical heritage	Hadramawt	Almukalaa	Hayu aleumaal	40.0	39.2	35.0	Some primary school	Completed primary school	Completed primary school	40.0	2	0.0	43	Male	20.0	0.0	43.0	43.0	20.0	0	43.0	800.0	88.88888888888889
Male	24	No	7	Male	50	Yes	Completed secondary school	Yes	Male	24	0	Completed primary school	Yes	Male	22	0	Completed secondary school	Yes	Male	19	0	Completed primary school	No	Female	46	0	Completed primary school	No	Female	21	0	Completed primary school	No	Female	18	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	Yes	Yes	2	24	Male	22	Male	0	0	0	0	0	0	1	50	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	August	2	USD	7.5	January	0	0	0.0	February	0	0	0.0	March	0	0	0.0	April	0	0	0.0	May	0	0	0.0	June	0	0	0.0	No	0	No	Yes	Male	No	0	Wood Engraving Building Arts Wall Engraving	No	العمل شاق ومتعب مقابل الأجر اليومي قليل جدا والمعيشه صعبه بسبب ارتفاع أسعار المواد الغذائية بسبب ارتفاع العملة الأجنبية مقابل العمله المحليه	Yes	الجمعيه الطينيه في شبام 	Nothing has changed in my life because for only two days my work was done and the amount is very small	Some moved to neighboring areas to work, while others are unemployed until now	Wheat flour	Fish	Salt	0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Due to the cessation of demand for construction during the holy month of Ramadan and the beginning of Eid Al-Fitr	0	0	0	0	0	0	0	0	370	porter	I didn't add any new skill because I only worked for two days	Dalal sheep as well as a porter	No	0.0	Yes	0	The archaeological site of Shibam was built 500 years ago	They are called skyscrapers	Nothing	Restoration of ancient monuments	Awareness of the preservation of ancient archaeological buildings by the people	None	Hadramawt	Almukalaa	Hayu aleumaal	57.14285714285714	28.571428571428573	22.0	Some secondary school	Completed secondary school	Completed primary school	42.857142857142854	3	0.0	50	Male	28.57142857142857	0.0	23.0	23.0	14.285714285714285	0	50.0	7.5	0.8333333333333334
Male	32	Yes	4	Female	50	No	No formal education	No	Female	35	No	Some primary school	No	Male	32	Yes	Completed secondary school	Yes	Female	23	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	8	Yes	No	1	32	Male	0	0	0	0	0	0	0	0	1	32	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	April	26	YER	210600.0	May	26	YER	210600.0	June	15	YER	121500.0	July	26	YER	210600.0	August	26	YER	210600.0	September	0	0	0.0	October	0	0	0.0	Yes	I was chosen because I am a teacher	Yes	No	Male	Yes	I was chosen because I am a teacher	- Training in engineering construction - Teaching decoration skills	No	كان اقل مقارنة بالجهد المبذول	Yes	البداية كان بالاجر اليومي الثابت وكان الجهد المبذول اكبر فقدمت اعتراضي الى المشرف وتم الاتفاق على احتساب الاجر حسب الانجاز	The most important of these changes is a significant improvement in the physical condition	Their circumstances were difficult, and they did not find another job opportunity	Qhat	Tools	Meat	0	60.0	50.0	40.0	40.0	45.0	45.0	100.0	80	10.0	10.0	25.0	0.0	50.0	25.0	50.0	50.0	100.0	0	100	40.0	0	500.0	250.0	0	0.0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Low income	0	2000	Self-employment + works project in the governorate	Through my work on the project, I learned how to master working with standards, in addition to gaining some skills in the construction process	Construction Instructor	Yes	32.0	Yes	0	Through my work in construction and restoration, I visited many ancient buildings that we restored	Yemen has beautiful archaeological landmarks	The ancient buildings in Yemen were built thousands of years ago	Every free Yemeni must preserve the ancient heritage	Ancient monuments must be protected and restored in case of cracks or any form of damage	Inform the competent authorities if these buildings are exposed to any form of danger	Alhadayda	Almurawaea	Alqatie	25.0	35.0	33.5	Completed primary school	Completed secondary school	Some secondary school	25.0	1	0.0	32	Male	25.0	0.0	32.0	32.0	25.0	0	32.0	3855.6000000000004	481.95000000000005
Female	23	No	5	Male	29	No	University	Yes	Male	28	No	University	Yes	Female	50	Yes	University	Yes	Female	47	0	University	No	Female	23	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Yes	No	0	0	0	0	0	0	0	0	0	0	0	1	23	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	August	4	YER	8000.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	January	0	0	0.0	February	0	0	0.0	No	0	Yes	Yes	Male	No	0	Building exercises	Yes	0	No	0	Benefit from no more information so that I was only trained	I do not know	Not form above	Education	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	A family member's illness	0	0	0	0	0	0	None	None	There is no	No	0.0	Yes	0	None	None	None	None	None	None	Eden	Alshaeb	Anma'	40.0	35.4	29.0	University	University	University	60.0	3	33.33333333333333	50	Female	0.0	0.0	32.31	32.31	20.0	100	23.0	32.0	6.4
Female	30	No	6	Male	50	Yes	Completed secondary school	Yes	Female	45	0	No formal education	No	Female	37	0	University	Yes	Female	35	0	University	Yes	Female	34	0	University	No	Female	30	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Yes	Yes	0	0	0	0	0	0	0	0	0	0	0	1	30	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	August	4	YER	8000.0	January	0	0	0.0	February	0	0	0.0	March	0	0	0.0	April	0	0	0.0	May	0	0	0.0	June	0	0	0.0	No	0	Yes	Yes	Male	No	0	Training in accounting systems	Yes	0	No	0	Nothing	I do not know	Not form above	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Financial crisis at home	0	0	0	0	0	0	0	0	0	0	0	None	None	There is no	No	0.0	No	Because it's not in my field of study	You know how the old buildings were built?	None	None	Maintenance of buildings so that they do not consume over time	None	None	Eden	Alshaeb	Anma'	16.666666666666664	38.5	36.0	Completed secondary school	University	University	50.0	3	66.66666666666666	50	Male	0.0	0.0	32.31	32.31	16.666666666666664	100	30.0	32.0	5.333333333333333
Female	27	No	3	Female	63	Yes	University	Yes	Male	37	0	University	Yes	Female	27	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Yes	Yes	0	0	0	0	0	0	0	0	0	0	0	1	27	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	August	4	YER	8000.0	June	0	0	0.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	January	0	0	0.0	No	0	Yes	Yes	Male	No	0	Field visits for construction implementation on the ground	Yes	0	No	0	There is no just adding information, nothing more	I do not know	Not form above	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Cessation of the basic salary that supports the family	0	0	0	150	chemistry school	Field visits and implementation on the ground	There is no	No	0.0	Yes	0	Learn about the civilization of our city	None	None	Continuous maintenance of buildings	Educating citizens how to deal with archaeological sites	None	Eden	Alshaeb	Anma'	33.33333333333333	42.333333333333336	37.0	University	University	University	66.66666666666666	2	50.0	63	Female	0.0	0.0	32.31	32.31	33.33333333333333	100	27.0	32.0	10.666666666666666
Male	33	Yes	2	Male	33	Yes	Completed secondary school	Yes	Female	28	0	Some secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	Yes	Yes	1	33	Male	0	0	0	0	0	0	0	0	1	33	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	February	21	USD	150.0	January	0	0	0.0	December	0	0	0.0	November	0	0	0.0	October	0	0	0.0	September	0	0	0.0	August	0	0	0.0	No	0	Yes	Yes	Male	No	0	Plumbing carpentry	Yes	0	No	0	Monthly income for one month only	I do not know	Rice	Wheat flour	Qhat	0	15.0	0.0	5.0	5.0	10.0	30.0	10.0	10	5.0	5.0	0.0	0.0	10.0	5.0	5.0	15.0	0.0	0	0	0.0	0	30.0	0.0	0	0.0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	I do not have a job	0	0	0	0	0	0	0	0	0	0	0	933	0	I learned how to work with old tars and restore them	I work in a grocery store with a monthly salary	No	0.0	Yes	0	I learned to deal with the Atrian buildings, the historical landmark, and the Adenite character	0	0	0	0	0	Eden	Kritar	Al-Samoud neighborhood alone, the martyr Badr	50.0	30.5	30.5	Some secondary school	Completed secondary school	Some secondary school	50.0	1	0.0	33	Male	50.0	0.0	33.0	33.0	50.0	0	33.0	150.0	30.0
